,Type,Year built,Heating,Cooling,Parking,HOA,Price/sqft,Total Price,Address,Square Feet,New construction,Bedrooms,Bathrooms,Full bathrooms,neighborhood_stats,URL,Lot,Half bathrooms
225,Single Family,1913,Forced air,Central,3 spaces,None,$224,"$990,000","858 S Kenilworth Ave, Oak Park, IL 60304","4,426", No, 5, 5, 4,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will decrease 4.3% (↓) in the next year.This home is valued 167.8% higher (↑) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/858-S-Kenilworth-Ave-Oak-Park-IL-60304/3815672_zpid/,"4,125 sqft", 1
226,Single Family,1908,Gas,Central,2 spaces,,$255,"$479,900","422 N Harvey Ave, Oak Park, IL 60302","1,880", No, 4, 2, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 12.9% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/422-N-Harvey-Ave-Oak-Park-IL-60302/3806759_zpid/,"5,662 sqft",
227,Condo,No Data,Baseboard,Wall,1 space,$335/month,No Data,"$170,000","150 S Oak Park Ave APT 402, Oak Park, IL 60302",, No, 2, 2, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 60% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/150-S-Oak-Park-Ave-APT-402-Oak-Park-IL-60302/2080018917_zpid/,,
228,Condo,1968,"Baseboard, Gas",Wall,1 space,$283/mo,$159,"$135,000","426 N Harvey Ave APT 2NE, Oak Park, IL 60302",850, No, 2, 1, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 68.2% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/426-N-Harvey-Ave-APT-2NE-Oak-Park-IL-60302/3806781_zpid/,,
229,Single Family,1908,No Data,No Data,5 spaces,,$169,"$895,000","600 N Ridgeland Ave, Oak Park, IL 60302","5,300", No, 5, 3, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 110.6% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/600-N-Ridgeland-Ave-Oak-Park-IL-60302/3799755_zpid/,0.49 Acres, 1
230,Condo,1920,No Data,Wall,1 space,$366/month,,"$219,115","37 Washington Blvd APT 1, Oak Park, IL 60302",, No, 3, 2,,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 48.4% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/37-Washington-Blvd-APT-1-Oak-Park-IL-60302/65550603_zpid/,,
231,Condo,1924,Radiant,Wall,None,$293/month,,"$125,955","846 Wesley Ave APT 2, Oak Park, IL 60304",780, No, 1, 1,,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will fall 4.3% (↓) in the next year.This home is valued 65.9% lower (↓) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/846-Wesley-Ave-APT-2-Oak-Park-IL-60304/70448860_zpid/,,
232,Single Family,1914,No Data,No Data,2 spaces,,,"$415,238","739 S Scoville Ave, Oak Park, IL 60304","1,884", No, 4, 2,,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will decrease 4.3% (↓) in the next year.This home is valued 12.3% higher (↑) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/739-S-Scoville-Ave-Oak-Park-IL-60304/3816263_zpid/,"3,528 sqft",
233,Condo,1960,Gas,No Data,1 space,$330/month,,"$134,900","1040 Ontario St APT 2H, Oak Park, IL 60302",, No, 2, 1, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 68.3% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/1040-Ontario-St-APT-2H-Oak-Park-IL-60302/3803418_zpid/,,
234,Condo,1907,No Data,No Data,Off street,$246/month,,"$150,121","118 N Taylor Ave APT 1, Oak Park, IL 60302",, No, 2, 1,,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 64.7% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/118-N-Taylor-Ave-APT-1-Oak-Park-IL-60302/80821072_zpid/,,
235,Condo,1967,Gas,No Data,1 space,$293/month,,"$152,680","500 Washington Blvd APT 107, Oak Park, IL 60302",, No, 2, 2,,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 64.1% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/500-Washington-Blvd-APT-107-Oak-Park-IL-60302/3806451_zpid/,,
236,Single Family,1925,No Data,Central,4 spaces,,$227,"$750,000","644 N Oak Park Ave, Oak Park, IL 60302","3,300", No, 5, 4, 3,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 76.5% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/644-N-Oak-Park-Ave-Oak-Park-IL-60302/3802816_zpid/,"8,999 sqft", 1
237,Condo,1964,Gas,No Data,10 spaces,$255/mo,$211,"$132,900","320 N Austin Blvd APT 5, Oak Park, IL 60302",630, No, 1, 1, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 68.7% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/320-N-Austin-Blvd-APT-5-Oak-Park-IL-60302/3807536_zpid/,,
238,Condo,1962,Gas,Refrigeration,1 space,$255/month,$179,"$113,000","320 N Austin Blvd APT 2, Oak Park, IL 60302",630, No, 1, 1, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 73.4% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/320-N-Austin-Blvd-APT-2-Oak-Park-IL-60302/3807533_zpid/,,
239,Single Family,1917,No Data,No Data,3 spaces,,No Data,"$444,000","540 S Ridgeland Ave, Oak Park, IL 60304",, No, 5, 2, 2,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will fall 4.3% (↓) in the next year.This home is valued 20.1% higher (↑) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/540-S-Ridgeland-Ave-Oak-Park-IL-60304/2080715717_zpid/,No Data,
240,Multiple Occupancy,1909,Gas,Central,3 spaces,,$356,"$499,000","525 S Cuyler Ave, Oak Park, IL 60304","1,400", No, 4, 2, 2,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will fall 4.3% (↓) in the next year.This home is valued 35% higher (↑) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/525-S-Cuyler-Ave-Oak-Park-IL-60304/2101077610_zpid/,,
241,Single Family,1903,No Data,No Data,2 spaces,,,"$486,452","53 Chicago Ave, Oak Park, IL 60302","2,134", No, 4, 2,,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 14.5% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/53-Chicago-Ave-Oak-Park-IL-60302/158691925_zpid/,"3,874 sqft",
242,Single Family,1891,Gas,No Data,2 spaces,$180/month,No Data,"$293,298","1109 Paulina St, Oak Park, IL 60302","1,456", No, 4, 2, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 31% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/1109-Paulina-St-Oak-Park-IL-60302/3802263_zpid/,"5,880 sqft", 1
243,Single Family,1929,Gas,No Data,No Data,,,"$300,260","839 N Harvey Ave, Oak Park, IL 60302","2,320", No, 3, 2, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 29.4% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/839-N-Harvey-Ave-Oak-Park-IL-60302/3799336_zpid/,"4,750 sqft",
244,Condo,1920,Other,Refrigerator,1 space,$274/mo,,"$149,000","949 Lake St APT F3, Oak Park, IL 60301",, No, 1, 1, 1,"Home values in Oak Park have risen 1.1 % (↑) over the past 12 months.Zillow predicts the home values in 60301 will fall 4.6% (↓) in the next year.This home is valued 61.9% lower (↓) than the median home in 60301.The median Zestimate® for this neighborhood is $391,197.",https://www.zillow.com/homedetails/949-Lake-St-APT-F3-Oak-Park-IL-60301/3804079_zpid/,,
245,Condo,1972,No Data,Wall,No Data,No Data,,"$119,869","420 Home Ave APT 107N, Oak Park, IL 60302",, No, 1, 1,,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 71.8% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/420-Home-Ave-APT-107N-Oak-Park-IL-60302/3805698_zpid/,,
246,Single Family,1925,"Forced air, Gas",Central,2 spaces,,$233,"$531,300","1230 N Taylor Ave, Oak Park, IL 60302","2,277", No, 4, 3, 3,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 25% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/1230-N-Taylor-Ave-Oak-Park-IL-60302/3797869_zpid/,"4,356 sqft",
247,Single Family,1918,Forced air,Wall,1 space,None,$179,"$185,000","841 Carpenter Ave, Oak Park, IL 60304","1,036", No, 2, 1, 1,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will decrease 4.3% (↓) in the next year.This home is valued 50% lower (↓) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/841-Carpenter-Ave-Oak-Park-IL-60304/3815679_zpid/,"2,591 sqft",
248,Single Family,1909,"Forced air, Gas",Central,2 spaces,,$172,"$275,000","837 S Humphrey Ave, Oak Park, IL 60304","1,600", No, 4, 2, 1,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will fall 4.3% (↓) in the next year.This home is valued 25.6% lower (↓) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/837-S-Humphrey-Ave-Oak-Park-IL-60304/3814091_zpid/,"6,316 sqft", 1
249,Condo,1963,Baseboard,Wall,1 space,$168/month,No Data,"$81,000","415 S Maple Ave APT 703, Oak Park, IL 60302",, No, 1, 1, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 80.9% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/415-S-Maple-Ave-APT-703-Oak-Park-IL-60302/3805473_zpid/,,
250,Single Family,1902,Forced air,Central,10 spaces,,$287,"$338,000","942 N Austin Blvd, Oak Park, IL 60302","1,177", No, 4, 2, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 20.5% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/942-N-Austin-Blvd-Oak-Park-IL-60302/3799887_zpid/,"5,601 sqft",
251,Condo,1929,Other,Refrigeration,1 space,$635/month,$259,"$285,000","208 S Maple Ave APT 24, Oak Park, IL 60302","1,100", No, 3, 3, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 32.9% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/208-S-Maple-Ave-APT-24-Oak-Park-IL-60302/3804915_zpid/,, 1
252,Condo,No Data,Gas,No Data,None,$482/month,$136,"$162,999","338 S East Ave APT 2N, Oak Park, IL 60302","1,200", No, 2, 1, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 61.6% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/338-S-East-Ave-APT-2N-Oak-Park-IL-60302/2081109911_zpid/,,
253,Single Family,1914,Gas,Central,2 spaces,,$290,"$1,450,000","319 Linden Ave, Oak Park, IL 60302","5,000", No, 7, 6, 5,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 241.2% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/319-Linden-Ave-Oak-Park-IL-60302/3804220_zpid/,"8,300 sqft", 1
254,Single Family,1914,"Forced air, Gas",Central,1 space,,$249,"$474,700","632 Home Ave, Oak Park, IL 60304","1,905", No, 3, 2, 1,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will decrease 4.3% (↓) in the next year.This home is valued 28.4% higher (↑) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/632-Home-Ave-Oak-Park-IL-60304/3815254_zpid/,"3,528 sqft", 1
255,Condo,1912,"Radiant, Gas",No Data,1 space,$300/mo,$191,"$209,900","531 S Cuyler Ave #2, Oak Park, IL 60304","1,100", No, 3, 1, 1,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will fall 4.3% (↓) in the next year.This home is valued 43.2% lower (↓) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/531-S-Cuyler-Ave-2-Oak-Park-IL-60304/89952714_zpid/,,
256,Condo,1969,Baseboard,Wall,1 space,$195/month,No Data,"$73,000","824 N Austin Blvd #2SW, Oak Park, IL 60302",, No, 1, 1, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 82.8% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/824-N-Austin-Blvd-2SW-Oak-Park-IL-60302/3800006_zpid/,,
257,Single Family,2002,"Forced air, Gas",Central,2 spaces,,$303,"$999,000","1016 N Oak Park Ave, Oak Park, IL 60302","3,300", No, 5, 3, 3,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 135% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/1016-N-Oak-Park-Ave-Oak-Park-IL-60302/65539497_zpid/,"6,821 sqft",
258,Single Family,1916,Forced air,Central,2 spaces,None,,"$318,055","1113 S Humphrey Ave, Oak Park, IL 60304","1,410", No, 4, 3, 3,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will decrease 4.3% (↓) in the next year.This home is valued 14% lower (↓) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/1113-S-Humphrey-Ave-Oak-Park-IL-60304/3814658_zpid/,"4,725 sqft",
259,Condo,1914,No Data,Wall,No Data,$496/month,,"$174,430","38 Washington Blvd #2, Oak Park, IL 60302",, No, 3, 2,,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 59% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/38-Washington-Blvd-2-Oak-Park-IL-60302/3807804_zpid/,,
260,Condo,1999,Other,Central,1 space,$399/month,$157,"$173,000","1041 Susan Collins Ln APT 102, Oak Park, IL 60302","1,100", No, 2, 2, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 59.3% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/1041-Susan-Collins-Ln-APT-102-Oak-Park-IL-60302/58363267_zpid/,,
261,Single Family,1924,Forced air,No Data,2 spaces,,,"$365,513","915 S Lombard Ave, Oak Park, IL 60304","1,392", No, 3, 1,,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will fall 4.3% (↓) in the next year.This home is valued 1.1% lower (↓) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/915-S-Lombard-Ave-Oak-Park-IL-60304/3814203_zpid/,"3,827 sqft",
262,Condo,1956,No Data,No Data,No Data,$300/month,No Data,"$207,997","929 S Oak Park Ave APT 3SW, Oak Park, IL 60304",900, No, 2, 1,,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will decrease 4.3% (↓) in the next year.This home is valued 43.7% lower (↓) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/929-S-Oak-Park-Ave-APT-3SW-Oak-Park-IL-60304/3816705_zpid/,,
263,Single Family,1913,No Data,Central,2 spaces,,,"$341,800","633 Lyman Ave, Oak Park, IL 60304","1,160", No, 3, 2, 1,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will fall 4.3% (↓) in the next year.This home is valued 7.5% lower (↓) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/633-Lyman-Ave-Oak-Park-IL-60304/3813631_zpid/,"5,000 sqft", 1
264,Condo,1923,Other,Refrigeration,1 space,$355/month,$131,"$117,500","1040 Washington Blvd APT 3, Oak Park, IL 60302",900, No, 1, 1, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 72.4% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/1040-Washington-Blvd-APT-3-Oak-Park-IL-60302/3805285_zpid/,,
265,Single Family,1910,Forced air,Wall,2 spaces,,,"$328,595","1130 S Harvey Ave, Oak Park, IL 60304","1,411", No, 4, 2, 2,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will decrease 4.3% (↓) in the next year.This home is valued 11.1% lower (↓) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/1130-S-Harvey-Ave-Oak-Park-IL-60304/3814549_zpid/,"3,600 sqft",
266,Multi Family,1913,No Data,No Data,2 spaces,,No Data,"$559,000","300 S Ridgeland Ave, Oak Park, IL 60302",, No, 6, 4, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 31.5% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/300-S-Ridgeland-Ave-Oak-Park-IL-60302/2081711338_zpid/,, 2
267,Single Family,2003,No Data,No Data,No Data,,,"$221,564","6436 Roosevelt Rd APT 415, Oak Park, IL 60304","1,294", No, 2, 2,,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will fall 4.3% (↓) in the next year.This home is valued 40.1% lower (↓) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/6436-Roosevelt-Rd-APT-415-Oak-Park-IL-60304/101274128_zpid/,0.96 acres,
268,Single Family,1921,No Data,No Data,2 spaces,,,"$341,272","1140 Miller Ave, Oak Park, IL 60302","1,503", No, 2, 1,,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 19.7% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/1140-Miller-Ave-Oak-Park-IL-60302/3802189_zpid/,"4,066 sqft",
269,Condo,1961,Forced air,Wall,1 space,$270/month,$105,"$105,000","2 Le Moyne Pkwy APT 2N, Oak Park, IL 60302","1,000", No, 2, 1, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 75.3% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/2-Le-Moyne-Pkwy-APT-2N-Oak-Park-IL-60302/3797911_zpid/,,
270,Single Family,1923,No Data,Central,2 spaces,,,"$320,759","1034 Lyman Ave, Oak Park, IL 60304","1,155", No, 3, 2,,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will decrease 4.3% (↓) in the next year.This home is valued 13.2% lower (↓) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/1034-Lyman-Ave-Oak-Park-IL-60304/3814441_zpid/,"3,150 sqft",
271,Single Family,2019,"Forced air, Gas",Central,2 spaces,,$208,"$622,500","905 N Taylor Ave, Oak Park, IL 60302","3,000", No, 5, 4, 4,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 46.5% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/905-N-Taylor-Ave-Oak-Park-IL-60302/3798467_zpid/,"4,687 sqft",
272,Condo,2018,"Baseboard, Gas",Central,1 space,$416/mo,$369,"$679,000","147 N Euclid Ave UNIT 301, Oak Park, IL 60302","1,840", No, 3, 3, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 59.8% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/147-N-Euclid-Ave-UNIT-301-Oak-Park-IL-60302/2081938905_zpid/,, 1
273,Single Family,1913,Gas,Central,2 spaces,,$255,"$1,190,000","337 S Elmwood Ave, Oak Park, IL 60302","4,667", No, 4, 4, 3,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 180% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/337-S-Elmwood-Ave-Oak-Park-IL-60302/3806499_zpid/,"8,550 sqft", 1
274,Single Family,1912,No Data,No Data,2 spaces,,,"$333,846","1152 Home Ave, Oak Park, IL 60304","1,186", No, 3, 1,,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will decrease 4.3% (↓) in the next year.This home is valued 9.7% lower (↓) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/1152-Home-Ave-Oak-Park-IL-60304/3817155_zpid/,"4,566 sqft",
275,Single Family,1909,No Data,No Data,2 spaces,,,"$560,222","200 S Humphrey Ave, Oak Park, IL 60302","2,688", No, 5, 3,,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 31.8% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/200-S-Humphrey-Ave-Oak-Park-IL-60302/3807632_zpid/,"8,712 sqft",
276,Single Family,1908,No Data,No Data,No Data,,,"$496,041","430 S Taylor Ave, Oak Park, IL 60302","2,028", No, 4, 3,,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 16.7% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/430-S-Taylor-Ave-Oak-Park-IL-60302/3807952_zpid/,"8,600 sqft",
277,Single Family,1918,No Data,No Data,Detached Garage,,,"$316,834","916 N Humphrey Ave, Oak Park, IL 60302","1,439", No, 2, 2,,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 25.5% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/916-N-Humphrey-Ave-Oak-Park-IL-60302/3798516_zpid/,"3,875 sqft",
278,Single Family,1919,No Data,No Data,2 spaces,,,"$740,031","310 N Cuyler Ave, Oak Park, IL 60302","1,735", No, 4, 3,,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 74.1% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/310-N-Cuyler-Ave-Oak-Park-IL-60302/3806867_zpid/,0.29 acres,
279,Single Family,1912,Forced air,Central,2 spaces,,,"$290,988","1009 S Cuyler Ave, Oak Park, IL 60304",792, No, 3, 1,,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will decrease 4.3% (↓) in the next year.This home is valued 21.3% lower (↓) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/1009-S-Cuyler-Ave-Oak-Park-IL-60304/3814277_zpid/,"3,780 sqft",
280,Single Family,1909,Forced air,Central,2 spaces,,,"$430,751","817 S Cuyler Ave, Oak Park, IL 60304","3,200", No, 4, 4, 3,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will fall 4.3% (↓) in the next year.This home is valued 16.5% higher (↑) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/817-S-Cuyler-Ave-Oak-Park-IL-60304/3813911_zpid/,"3,781 sqft", 1
281,Single Family,1917,"Forced air, Gas",Central,2 spaces,,$147,"$263,900","817 N Humphrey Ave, Oak Park, IL 60302","1,797", No, 3, 1, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 37.9% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/817-N-Humphrey-Ave-Oak-Park-IL-60302/3799504_zpid/,"4,726 sqft",
