,Type,Year built,Heating,Cooling,Parking,Total Price,Address,New construction,Bedrooms,Bathrooms,Full bathrooms,neighborhood_stats,URL,Lot,Square Feet,HOA,Half bathrooms,Status
58,Multi Family,1913.0,Forced air,None,2 spaces,279900.0,"4736 W West End Ave, Chicago, IL 60644", No,7,2.0,2.0,"Home values in West Garfield Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in West Garfield Park will increase 7.1% () in the next year.This home is valued 147% higher () than the median home in West Garfield Park.The median Zestimate for this neighborhood is $113,328.",https://www.zillow.com/homedetails/4736-W-West-End-Ave-Chicago-IL-60644/2112332329_zpid/,,,,0,For Sale
59,Single Family,1943.0,"Forced air, Gas",None,2 spaces,189900.0,"3547 W 84th St, Chicago, IL 60652", No,3,2.0,2.0,"Home values in Ashburn have risen 0.6% () over the past 12 months.Zillow predicts the home values in Ashburn will increase 4.6% () in the next year.This home is valued 3.4% higher () than the median home in Ashburn.The median Zestimate for this neighborhood is $183,630.",https://www.zillow.com/homedetails/3547-W-84th-St-Chicago-IL-60652/3976585_zpid/,4726.0,1708.0,,0,For Sale
60,Condo,2009.0,Forced air,Central,1 space,310000.0,"303 W Ohio St APT 3504, Chicago, IL 60654", No,1,1.0,1.0,"Home values in River North have risen 0.6% () over the past 12 months.Zillow predicts the home values in River North will fall 0.3% () in the next year.This home is valued 27.1% lower () than the median home in River North.The median Zestimate for this neighborhood is $425,048.",https://www.zillow.com/homedetails/303-W-Ohio-St-APT-3504-Chicago-IL-60654/113961753_zpid/,,728.0,582.0,0,For Sale
61,Single Family,1890.0,Forced air,Central,2 spaces,835000.0,"2913 N Hoyne Ave, Chicago, IL 60618", No,4,4.0,3.0,"Home values in Lake View have risen 0.6% () over the past 12 months.Zillow predicts the home values in Lake View will decrease 0.3% () in the next year.This home is valued 54.5% higher () than the median home in Lake View.The median Zestimate for this neighborhood is $540,603.",https://www.zillow.com/homedetails/2913-N-Hoyne-Ave-Chicago-IL-60618/3731051_zpid/,3125.0,1881.0,,1,For Sale
62,Single Family,1959.0,Gas,Central,2 spaces,289900.0,"3513 N Kolmar Ave, Chicago, IL 60641", No,4,2.0,2.0,"Home values in Irving Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in Irving Park will fall 1.1% () in the next year.This home is valued 27.8% lower () than the median home in Irving Park.The median Zestimate for this neighborhood is $401,421.",https://www.zillow.com/homedetails/3513-N-Kolmar-Ave-Chicago-IL-60641/3665751_zpid/,3150.0,1000.0,,0,For Sale
63,Multi Family,1935.0,Forced air,None,3 spaces,174900.0,"6717 S Campbell Ave, Chicago, IL 60629", No,10,5.0,5.0,"Home values in Marquette Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in Marquette Park will increase 0.3% () in the next year.This home is valued 8.1% higher () than the median home in Marquette Park.The median Zestimate for this neighborhood is $161,845.",https://www.zillow.com/homedetails/6717-S-Campbell-Ave-Chicago-IL-60629/2103147203_zpid/,,,,0,For Sale
64,Multi Family,1926.0,Gas,None,2 spaces,329900.0,"6333 S Richmond St, Chicago, IL 60629", No,5,2.0,2.0,"Home values in Marquette Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in Marquette Park will rise 0.3% () in the next year.This home is valued 103.8% higher () than the median home in Marquette Park.The median Zestimate for this neighborhood is $161,845.",https://www.zillow.com/homedetails/6333-S-Richmond-St-Chicago-IL-60629/2126392232_zpid/,,3710.0,,0,For Sale
65,Single Family,1917.0,Gas,Central,2 spaces,529900.0,"5036 N Kildare Ave, Chicago, IL 60630", No,3,3.0,2.0,"Home values in Albany Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in Albany Park will fall 1.1% () in the next year.This home is valued 68.4% higher () than the median home in Albany Park.The median Zestimate for this neighborhood is $314,708.",https://www.zillow.com/homedetails/5036-N-Kildare-Ave-Chicago-IL-60630/3639339_zpid/,5715.0,2506.0,,1,For Sale
66,Multi Family,2020.0,Forced air,Central,1 space,1650900.0,"Buildable plan: Penthouse, CA6 Condos, Chicago, IL 60607", Yes,4,4.0,3.0,"Home values in Near West Side have risen 0.6% () over the past 12 months.Zillow predicts the home values in Near West Side will increase 1.8% () in the next year.This home is valued 292.4% higher () than the median home in Near West Side.The median Zestimate for this neighborhood is $420,759.",https://www.zillow.com/community/ca6-condos/2079055031_zpid/,,,,1,For Sale
67,Condo,2019.0,"Forced air, Gas",Central,42 spaces,825000.0,"1400 W Monroe St #4A, Chicago, IL 60607", Yes,2,2.0,2.0,"Home values in Near West Side have risen 0.6% () over the past 12 months.Zillow predicts the home values in Near West Side will rise 1.8% () in the next year.This home is valued 96.1% higher () than the median home in Near West Side.The median Zestimate for this neighborhood is $420,759.",https://www.zillow.com/homedetails/1400-W-Monroe-St-4A-Chicago-IL-60607/2077623386_zpid/,,1244.0,305.0,0,For Sale
68,Condo,2006.0,"Forced air, Gas",Central,1 space,300000.0,"1514 W Thomas St #4-A, Chicago, IL 60642", No,1,1.0,1.0,"Home values in Noble Square have risen 0.6% () over the past 12 months.Zillow predicts the home values in Noble Square will fall 0.4% () in the next year.This home is valued 38.4% lower () than the median home in Noble Square.The median Zestimate for this neighborhood is $486,715.",https://www.zillow.com/homedetails/1514-W-Thomas-St-4-A-Chicago-IL-60642/87707168_zpid/,,975.0,279.0,0,For Sale
69,Single Family,1966.0,Forced air,Central,2 spaces,148800.0,"8852 S Carpenter St, Chicago, IL 60620", No,4,3.0,2.0,"Home values in Gresham have risen 0.6% () over the past 12 months.Zillow predicts the home values in Gresham will fall 3.6% () in the next year.This home is valued 18% higher () than the median home in Gresham.The median Zestimate for this neighborhood is $126,118.",https://www.zillow.com/homedetails/8852-S-Carpenter-St-Chicago-IL-60620/4121085_zpid/,3136.0,1060.0,,1,For Sale
70,Condo,1920.0,Forced air,Central,,239900.0,"6414 N Hoyne Ave APT 3W, Chicago, IL 60645", No,3,2.0,2.0,"Home values in West Rogers Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in West Rogers Park will increase 1.7% () in the next year.This home is valued 21.1% lower () than the median home in West Rogers Park.The median Zestimate for this neighborhood is $303,895.",https://www.zillow.com/homedetails/6414-N-Hoyne-Ave-APT-3W-Chicago-IL-60645/87727349_zpid/,,,243.0,0,For Sale
71,Single Family,1959.0,Forced air,Central,2 spaces,155000.0,"(Undisclosed Address), Chicago, IL 60628", No,4,2.0,2.0,"Home values in West Pullman have risen 0.6% () over the past 12 months.Zillow predicts the home values in West Pullman will rise 11.3% () in the next year.This home is valued 61% higher () than the median home in West Pullman.The median Zestimate for this neighborhood is $96,277.",https://www.zillow.com/homedetails/Chicago-IL-60628/2077623460_zpid/,4125.0,1052.0,,0,For Sale
72,Single Family,1890.0,Baseboard,None,,285000.0,"2539 S Lowe Ave, Chicago, IL 60616", No,3,2.0,1.0,"Home values in Bridgeport have risen 0.6% () over the past 12 months.Zillow predicts the home values in Bridgeport will decrease 0.2% () in the next year.This home is valued 21.3% lower () than the median home in Bridgeport.The median Zestimate for this neighborhood is $362,289.",https://www.zillow.com/homedetails/2539-S-Lowe-Ave-Chicago-IL-60616/2077623515_zpid/,,1512.0,,1,For Sale
73,Condo,1913.0,"Forced air, Gas",Central,1 space,324888.0,"1040 W Adams St UNIT 435, Chicago, IL 60607", No,1,1.0,1.0,"Home values in Near West Side have risen 0.6% () over the past 12 months.Zillow predicts the home values in Near West Side will increase 1.8% () in the next year.This home is valued 22.8% lower () than the median home in Near West Side.The median Zestimate for this neighborhood is $420,759.",https://www.zillow.com/homedetails/1040-W-Adams-St-UNIT-435-Chicago-IL-60607/89891720_zpid/,,,420.0,0,For Sale
74,Condo,2005.0,Forced air,Central,2 spaces,359000.0,"5321 N Lincoln Ave APT 4D, Chicago, IL 60625", No,2,2.0,2.0,"Home values in Budlong Woods have risen 0.6% () over the past 12 months.Zillow predicts the home values in Budlong Woods will increase 1.9% () in the next year.This home is valued 13.1% higher () than the median home in Budlong Woods.The median Zestimate for this neighborhood is $317,495.",https://www.zillow.com/homedetails/5321-N-Lincoln-Ave-APT-4D-Chicago-IL-60625/80835949_zpid/,,1500.0,359.0,0,For Sale
75,Multi Family,1930.0,Other,None,,36000.0,"5702 S Damen Ave, Chicago, IL 60636", No,4,4.0,3.0,"Home values in West Englewood have risen 0.6% () over the past 12 months.Zillow predicts the home values in West Englewood will decrease 4.3% () in the next year.This home is valued 42.3% lower () than the median home in West Englewood.The median Zestimate for this neighborhood is $62,424.",https://www.zillow.com/homedetails/5702-S-Damen-Ave-Chicago-IL-60636/2139331044_zpid/,,2218.0,,1,For Sale
76,Condo,1914.0,Forced air,Central,,240000.0,"4829 N Kimball Ave APT 1, Chicago, IL 60625", No,2,2.0,2.0,"Home values in Albany Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in Albany Park will decrease 1.1% () in the next year.This home is valued 23.7% lower () than the median home in Albany Park.The median Zestimate for this neighborhood is $314,708.",https://www.zillow.com/homedetails/4829-N-Kimball-Ave-APT-1-Chicago-IL-60625/87702432_zpid/,,1300.0,265.0,0,For Sale
77,Single Family,1932.0,Gas,Central,2 spaces,570000.0,"5817 N Navarre Ave, Chicago, IL 60631", No,4,3.0,3.0,"Home values in Norwood Park East have risen 0.6% () over the past 12 months.Zillow predicts the home values in Norwood Park East will decrease 1.2% () in the next year.This home is valued 70.3% higher () than the median home in Norwood Park East.The median Zestimate for this neighborhood is $334,700.",https://www.zillow.com/homedetails/5817-N-Navarre-Ave-Chicago-IL-60631/3629104_zpid/,4965.0,3500.0,,0,For Sale
78,Condo,1899.0,Radiant,Wall,1 space,390000.0,"801 W Newport Ave APT 2E, Chicago, IL 60657", No,2,2.0,2.0,"Home values in Lake View have risen 0.6% () over the past 12 months.Zillow predicts the home values in Lake View will decrease 0.3% () in the next year.This home is valued 27.9% lower () than the median home in Lake View.The median Zestimate for this neighborhood is $540,603.",https://www.zillow.com/homedetails/801-W-Newport-Ave-APT-2E-Chicago-IL-60657/3712517_zpid/,,,343.0,0,For Sale
79,Single Family,1890.0,"Forced air, Gas",Central,2 spaces,354900.0,"2722 E 75th Pl, Chicago, IL 60649", No,5,4.0,4.0,"Home values in South Shore have risen 0.6% () over the past 12 months.Zillow predicts the home values in South Shore will increase 4.3% () in the next year.This home is valued 226.9% higher () than the median home in South Shore.The median Zestimate for this neighborhood is $108,577.",https://www.zillow.com/homedetails/2722-E-75th-Pl-Chicago-IL-60649/4025863_zpid/,3750.0,3750.0,,0,For Sale
80,Single Family,1960.0,Forced air,None,2 spaces,169900.0,"1112 E 82nd Pl, Chicago, IL 60619", No,3,1.0,1.0,"Home values in Avalon Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in Avalon Park will fall 10% () in the next year.This home is valued 45.5% higher () than the median home in Avalon Park.The median Zestimate for this neighborhood is $116,783.",https://www.zillow.com/homedetails/1112-E-82nd-Pl-Chicago-IL-60619/4020287_zpid/,4000.0,1017.0,,0,For Sale
81,Single Family,1887.0,Forced air,Central,2 spaces,949000.0,"2643 N Sacramento Ave, Chicago, IL 60647", No,4,4.0,3.0,"Home values in Logan Square have risen 0.6% () over the past 12 months.Zillow predicts the home values in Logan Square will increase 1.6% () in the next year.This home is valued 135.1% higher () than the median home in Logan Square.The median Zestimate for this neighborhood is $403,670.",https://www.zillow.com/homedetails/2643-N-Sacramento-Ave-Chicago-IL-60647/80838898_zpid/,3123.0,3040.0,,1,For Sale
82,Condo,1989.0,"Forced air, Heat pump",Central,1 space,544900.0,"1250 N Dearborn Pkwy #16C, Chicago, IL 60610", No,2,2.0,2.0,"Home values in Gold Coast have risen 0.6% () over the past 12 months.Zillow predicts the home values in Gold Coast will decrease 2% () in the next year.This home is valued 2.3% higher () than the median home in Gold Coast.The median Zestimate for this neighborhood is $532,399.",https://www.zillow.com/homedetails/1250-N-Dearborn-Pkwy-16C-Chicago-IL-60610/2077624450_zpid/,,1400.0,1208.0,0,For Sale
83,Condo,1997.0,"Forced air, Gas",Central,1 space,475000.0,"616 W Fulton St APT 504, Chicago, IL 60661", No,2,2.0,2.0,"Home values in Fulton River District have risen 0.6% () over the past 12 months.Zillow predicts the home values in Fulton River District will fall 0.3% () in the next year.This home is valued 2% higher () than the median home in Fulton River District.The median Zestimate for this neighborhood is $465,877.",https://www.zillow.com/homedetails/616-W-Fulton-St-APT-504-Chicago-IL-60661/3863062_zpid/,,1300.0,447.0,0,For Sale
84,Multi Family,1926.0,Forced air,Central,2 spaces,315000.0,"6510 S Maplewood Ave, Chicago, IL 60629", No,6,3.0,3.0,"Home values in Marquette Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in Marquette Park will increase 0.3% () in the next year.This home is valued 94.6% higher () than the median home in Marquette Park.The median Zestimate for this neighborhood is $161,845.",https://www.zillow.com/homedetails/6510-S-Maplewood-Ave-Chicago-IL-60629/2079898058_zpid/,,,,0,For Sale
85,Single Family,2009.0,Forced air,Central,2 spaces,319900.0,"5947 S Massasoit Ave, Chicago, IL 60638", No,3,3.0,2.0,"Home values in Clearing have risen 0.6% () over the past 12 months.Zillow predicts the home values in Clearing will increase 3.9% () in the next year.This home is valued 38.8% higher () than the median home in Clearing.The median Zestimate for this neighborhood is $230,509.",https://www.zillow.com/homedetails/5947-S-Massasoit-Ave-Chicago-IL-60638/89909364_zpid/,3136.0,2000.0,,1,For Sale
86,Townhouse,2005.0,"Forced air, Gas",Central,2 spaces,379000.0,"4906 W Eastwood Ave #4906, Chicago, IL 60630", No,3,4.0,2.0,"Home values in Jefferson Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in Jefferson Park will fall 2.4% () in the next year.This home is valued 25% higher () than the median home in Jefferson Park.The median Zestimate for this neighborhood is $303,165.",https://www.zillow.com/homedetails/4906-W-Eastwood-Ave-4906-Chicago-IL-60630/2077624614_zpid/,,2400.0,,2,For Sale
87,Single Family,1914.0,Gas,None,1 space,69000.0,"11140 S Esmond St, Chicago, IL 60643", No,3,2.0,1.0,"Home values in Morgan Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in Morgan Park will fall 1.9% () in the next year.This home is valued 55.3% lower () than the median home in Morgan Park.The median Zestimate for this neighborhood is $154,237.",https://www.zillow.com/homedetails/11140-S-Esmond-St-Chicago-IL-60643/121074420_zpid/,6952.0,1858.0,,1,For Sale
88,Multi Family,1890.0,Gas,None,3 spaces,110000.0,"2834 S Spaulding Ave, Chicago, IL 60623", No,4,4.0,4.0,"Home values in Little Village have risen 0.6% () over the past 12 months.Zillow predicts the home values in Little Village will fall 0.5% () in the next year.This home is valued 26.6% lower () than the median home in Little Village.The median Zestimate for this neighborhood is $149,958.",https://www.zillow.com/homedetails/2834-S-Spaulding-Ave-Chicago-IL-60623/2082528378_zpid/,,,,0,For Sale
